"retailer","city","country","latitude","longitude","freq"
"H&M","","Turkey","41.28073","27.60084",1
"H&M","","Turkey","41.28571","27.95847",1
"H&M","","Turkey","41.28809","27.98941",1
"H&M","","Turkey","41.29862","27.94023",1
"H&M","","Turkey","41.31151","27.97972",3
"H&M","","Turkey","41.4302","27.09178",1
"H&M","","Turkey","41.50262","32.09012",1
"H&M","","Turkey","41.5751117","27.7651736",1
"H&M","","Turkey","41.70552","27.70698",1
"H&M","","Turkey","41.70783","27.20936",1
"H&M","","Turkey","41.8955","35.05514",1
"H&M","","Turkey","41.9521","34.22329",1
"H&M","","Turkey","41.97698","33.75968",1
"H&M","","Ukraine","45.997036","29.41556",2
"H&M","","Ukraine","48.637398","24.572646",1
"H&M","","Ukraine","48.670092","35.286028",1
"H&M","","Vietnam","37.6562926","-95.20793119999999",1
"H&M","Bac Ninh ","Vietnam","24.64202","46.73954",1
"H&M","Bangalore","India","12.767942","77.567596",1
"H&M","Bangalore","India","12.78117","77.75685",3
"H&M","Bangalore","India","12.82439","77.68176",2
"H&M","Bangalore","India","12.8844599","77.6364299",1
"H&M","Bangalore","India","12.894859","77.602771",1
"H&M","Bangalore","India","12.89798","74.8528",1
"H&M","Bangalore","India","12.90645","77.57757",1
"H&M","Bangalore","India","12.9091","77.47844",3
"H&M","Bangalore","India","12.93115","77.46318",6
"H&M","Bangalore","India","12.935556","77.517778",1
"H&M","Bangalore","India","12.9504","77.59252",2
"H&M","Bangalore","India","12.95599","74.82719",2
"H&M","Bangalore","India","12.95726","77.64459",1
"H&M","Bangalore","India","12.97096","77.64062",1
"H&M","Bangalore","India","12.9715987","77.5945627",1
"H&M","Bangalore","India","12.99142","77.596916",1
"H&M","Bangalore","India","12.99201","77.58239",4
"H&M","Bangalore","India","13.012424","77.555054",8
"H&M","Bangalore","India","13.01296","77.6635",1
"H&M","Bangalore","India","13.01483","77.58382",2
"H&M","Bangalore","India","13.01982","77.61893",1
"H&M","Bangalore","India","13.02514","77.54059",1
"H&M","Bangalore","India","13.0252823","77.5103446",2
"H&M","Bangalore","India","13.02624","77.63827",1
"H&M","Bangalore","India","13.0274618","77.5261129",1
"H&M","Bangalore","India","13.0708171","77.4013403",1
"H&M","Bangalore","India","13.1131705","77.57340479999999",1
"H&M","Bangalore","India","13.14065","77.34924",2
"H&M","Bangalore","India","13.3016965","77.4931403",1
"H&M","Bangalore","India","14.2867556","76.3868797",1
"H&M","Bangalore","India","15.34469","75.14127",1
"H&M","Bangalore","India","15.35117","75.12194",1
"H&M","Bangalore","India","24.7005","46.6547",1
"H&M","Bangalore","India","28.58245","77.31304",1
"H&M","Bangalore","India","41.25718","-8.64455",1
"H&M","Bangarpet","India","12.9699213","78.13363799999999",1
"H&M","Bangarpet","India","12.9877","78.17663",2
"H&M","Bidadi","India","12.9091","77.47844",1
"H&M","Bien Hoa City","Vietnam","10.95746","106.84244",1
"H&M","Chittagong","Bangladesh","22.3235","91.8263",1
"H&M","Chittagong","Bangladesh","22.330391","91.82517999999999",3
"H&M","Chittagong","Bangladesh","22.35516","91.77107",1
"H&M","Chittagong","Bangladesh","22.37629","91.81313",2
"H&M","Chittagong","Bangladesh","22.38955","91.86297",2
"H&M","Chittagong","Bangladesh","22.40379","91.80555",1
"H&M","Chittagong","Bangladesh","23.53215","90.72818",9
"H&M","Chittagong","Bangladesh","37.17826","-82.7522",1
"H&M","Dhaka","Bangladesh","23.709921","90.40714299999999",1
"H&M","Dhaka","Bangladesh","23.77054","90.38043",1
"H&M","Doddaballapur","India","13.27297","77.55188",1
"H&M","Duytien District","Vietnam","20.966806","105.872372",1
"H&M","Faridabad","India","28.31805","77.30895",1
"H&M","Faridabad","India","28.36654","77.30722",2
"H&M","Faridabad","India","28.3914","77.32127",1
"H&M","Faridabad","India","28.46578","77.31192",1
"H&M","Gazipur","Bangladesh","23.53371","89.50731",1
"H&M","Gazipur","Bangladesh","23.55044","89.47011",2
"H&M","Gazipur","Bangladesh","23.79704","90.36754",1
"H&M","Gazipur","Bangladesh","23.91594","90.38596",2
"H&M","Gazipur","Bangladesh","23.98105","90.42694",1
"H&M","Gazipur","Bangladesh","23.9917345","90.4195876",7
"H&M","Gazipur","Bangladesh","23.99709","90.41771",1
"H&M","Gazipur","Bangladesh","24.00615","90.43015",6
"H&M","Gazipur","Bangladesh","24.01212","90.40384",1
"H&M","Gazipur","Bangladesh","24.02368","90.28209",4
"H&M","Gazipur","Bangladesh","24.23388","90.38373",1
"H&M","Gazipur","Bangladesh","24.55326","90.85609",2
"H&M","Gazipur","Bangladesh","24.65252","89.56999",14
"H&M","Gazipur","Bangladesh","26.91943","75.8235",3
"H&M","Gazipur","Bangladesh","26.96295","75.74974",1
"H&M","Gurgaon","India","28.43671","77.00377",2
"H&M","Gurgaon","India","28.51406","77.08571",1
"H&M","Kanpur","India","26.45501","80.35007",1
"H&M","Mysore","India","12.34398","76.58131",1
"H&M","New Delhi","India","28.5297","77.28024",2
"H&M","New Delhi","India","28.53528","77.27207",1
"H&M","New Delhi","India","28.6526791","77.1438822",1
"H&M","Noida","India","28.568228","77.322227",2
"H&M","Noida","India","28.57203","77.40309",1
"H&M","Noida","India","28.594743","77.340869",1
"H&M","Noida","India","28.5985755","77.3338783",1
"H&M","Noida","India","28.6082122","77.36761419999999",1
"H&M","Noida","India","28.63184","77.38357",2
"H&M","Panipat","India","29.3872569","76.97938789999999",1
"H&M","Panipat","India","29.3989","76.96873",1
"H&M","Savar","Bangladesh","23.45289","89.93934",1
"H&M","Savar","Bangladesh","23.75256","90.43248",1
"H&M","Savar","Bangladesh","23.7694","90.36451",2
"H&M","Savar","Bangladesh","23.77684","90.38068",2
"H&M","Savar","Bangladesh","23.79704","90.36754",1
"H&M","Savar","Bangladesh","23.81159","90.41911",1
"H&M","Savar","Bangladesh","23.81189","90.42121",1
"H&M","Savar","Bangladesh","23.83289","90.25908",3
"H&M","Savar","Bangladesh","23.8701334","90.27139439999999",10
"H&M","Savar","Bangladesh","23.88312","90.27271",5
"H&M","Savar","Bangladesh","23.93022","90.30829",1
"H&M","Savar","Bangladesh","23.94926","90.2744",3
"H&M","Savar","Bangladesh","24.00603","90.33751",5
"H&M","Savar","Bangladesh","24.15716","89.44234",1
"H&M","Silvassa","India","20.27662","73.00259",1
"H&M","Srirangapatna","India","22.3099","72.78432",1
"H&M","Thanjavu","India","10.7267134","79.1153367",1
"H&M","Tirupur","India","11.0199233","77.3668965",2
"H&M","Tirupur","India","11.0628846","77.3503886",1
"H&M","Tirupur","India","11.06703","77.09829",1
"H&M","Tirupur","India","11.10494","77.35283",1
"H&M","Tirupur","India","11.11952","77.34953",1
"H&M","Tirupur","India","11.16254","77.36487",1
"H&M","Tirupur","India","11.2283142","77.3094674",1
"H&M","Tirupur","India","50.00796","8.2634",1
"Helly Hansen","","Bangladesh","23.684994","90.356331",1
"Helly Hansen","","China","35.86166","104.195397",1
"Helly Hansen","","China","39.906","116.3941",8
"Helly Hansen","","Denmark","55.6764","12.5679",1
"Helly Hansen","","Germany","52.5242","13.4111",1
"Helly Hansen","","Hong Kong","22.312226","113.936278",9
"Helly Hansen","","Hungary","47.4988","19.0403",1
"Helly Hansen","","Indonesia","-0.789275","113.921327",1
"Helly Hansen","","Indonesia","-6.186","106.8061",2
"Helly Hansen","","Lao People'S Democratic Republic","17.9688","102.6135",1
"Helly Hansen","","Latvia","56.9471","24.1178",1
"Helly Hansen","","Poland","51.919438","19.145136",1
"Helly Hansen","","Portugal","38.7073","-9.1359",3
"Helly Hansen","","Portugal","39.39987199999999","-8.224454",1
"Helly Hansen","","Sri Lanka","6.9155","79.857",1
"Helly Hansen","","Sweden","59.3328","18.0642",1
"Helly Hansen","","Taiwan","25.0386","121.5634",3
"Helly Hansen","","Thailand","13.7583","100.5011",2
"Helly Hansen","","Turkey","39.9393","32.8523",6
"Helly Hansen","","United Kingdom","51.5007","-0.1273",1
"Helly Hansen","","Vietnam","21.0344","105.837",3
"Levis","","China","29.713667","120.236304",1
"Levis","","China","30.74533","120.73324",1
"Levis","","China","31.2564752","121.6135975",1
"Levis","","China","34.048136","108.817929",1
"Levis","","China","35.86166","104.195397",1
"Levis","","China","39.084158","117.200983",1
"Levis","","India","15.3172775","75.7138884",1
"Levis","","Thailand","13.7278956","100.5241235",1
"Levis","","Vietnam","20.2506149","105.9744536",1
"Levis","Agra","India","27.22061","77.9295",1
"Levis","Aguascalientes","Mexico","21.77898","-102.27997",1
"Levis","Aguascalientes","Mexico","21.833299","-102.28099",1
"Levis","Aguascalientes","Mexico","21.844855","-102.290072",1
"Levis","Aguascalientes","Mexico","21.874257","-102.29227",1
"Levis","Amealco De Bonfil","Mexico","20.2051105","-100.1510107",1
"Levis","Amphoe Muang","Thailand","13.5990961","100.5998319",1
"Levis","Amphour Kabinburi","Thailand","14.0509704","101.3727439",1
"Levis","Anaheim","United States","33.843523","-117.889145",1
"Levis","Antananarivo","Madagascar","-18.91268","47.52893",1
"Levis","Antananarivo","Madagascar","-18.914872","47.531612",1
"Levis","Antiguo Cuscatlan","El Salvador","13.6725","-89.25059",2
"Levis","Arad","Romania","46.21644","21.285607",1
"Levis","Arcozelo","Portugal","41.54508480000001","-8.6121933",1
"Levis","Arrecifes","Argentina","44.613462","11.833495",1
"Levis","Avissawella","Sri Lanka","6.95273","80.21605",1
"Levis","Baicheng","China","45.62167","122.85122",1
"Levis","Baicheng ","China","45.6223185","122.8627834",1
"Levis","Bangalore","India","12.767942","77.567596",1
"Levis","Bangalore","India","12.78062","77.64326",1
"Levis","Bangalore","India","12.80216","77.50888",2
"Levis","Bangalore","India","12.85616","74.87523",1
"Levis","Bangalore","India","12.89344","77.61009",1
"Levis","Bangalore","India","12.90645","77.57757",1
"Levis","Bangalore","India","12.93115","77.46318",2
"Levis","Bangalore","India","12.9504","77.59252",1
"Levis","Bangalore","India","12.95599","74.82719",1
"Levis","Bangalore","India","12.95688","77.70204",1
"Levis","Bangalore","India","12.96697","77.58728",1
"Levis","Bangalore","India","12.9715987","77.5945627",1
"Levis","Bangalore","India","12.993999","77.586018",1
"Levis","Bangalore","India","13.00817","77.69534",1
"Levis","Bangalore","India","13.0181","77.55889",1
"Levis","Bangalore","India","13.0199571","77.5461785",1
"Levis","Bangalore","India","13.02146","77.51682",1
"Levis","Bangalore","India","13.02641","77.53958",1
"Levis","Bangalore","India","13.03727","77.52358",1
"Levis","Bangalore","India","13.04375","77.51499",1
"Levis","Bangalore","India","13.098895","77.597058",1
"Levis","Bangalore","India","13.10432","77.60055",1
"Levis","Bangalore","India","13.14065","77.34924",1
"Levis","Bangalore ","India","12.77295","77.49208",1
"Levis","Bangalore    ","India","12.9715987","77.5945627",1
"Levis","Bangalore,","India","12.9068175","77.6284268",1
"Levis","Bangbok","Thailand","13.758891","100.497228",1
"Levis","Bangkok","Thailand","13.70593","100.34968",1
"Levis","Bangkok","Thailand","13.72939","100.53745",1
"Levis","Bangkok","Thailand","13.75335","100.50483",1
"Levis","Bangkok","Thailand","13.758891","100.497228",1
"Levis","Bangkorleam","Thailand","13.80135","100.52347",1
"Levis","Bangkrachao Maung","Thailand","45.46888","9.16654",1
"Levis","Bangpa‐In","Thailand","44.77491","-68.823277",1
"Levis","Barcelos","Portugal","41.531174","-8.628456",1
"Levis","Barcelos","Portugal","41.533532","-8.606322",1
"Levis","Barcelos","Portugal","41.54474","-8.57635",1
"Levis","Barcelos","Portugal","41.55535","-8.64086",1
"Levis","Barcelos","Portugal","41.63503","-8.69549",1
"Levis","Bathy","Cambodia","3.043061","101.4406571",1
"Levis","Bekalta","Tunisia","35.61791","10.99319",1
"Levis","Bessica Di Loria","Italy","45.73377","11.84051",1
"Levis","Bien Hoa","Vietnam","19.811837","105.778408",1
"Levis","Blagoevgrad","Bulgaria","42.00551","23.08975",1
"Levis","Bolu","Turkey","40.77331","32.22143",1
"Levis","Brasov","Romania","45.60789","25.65693",1
"Levis","Breganze","Italy","45.71649","11.57535",1
"Levis","Buenos Aires","Argentina","-34.651558","-58.494951",1
"Levis","Buenos Aires","Argentina","-34.661624","-58.483697",1
"Levis","Bulacan","Philippines","14.84072","120.8887",1
"Levis","Bursa","Turkey","40.20592","29.192854",1
"Levis","Caba","Argentina","-34.6087","-58.392",1
"Levis","Cairo","Egypt","30.06257","31.24642",1
"Levis","Camporotondo Di Fiastrone","Italy","43.13227","13.26516",1
"Levis","Cape Town","South Africa","-33.9248685","18.4240553",1
"Levis","Cape Town","South Africa","-33.92713","18.43493",1
"Levis","Capital Federal","Argentina","-34.572551","-58.504606",1
"Levis","Capital Federal","Argentina","-34.580695","-58.462509",1
"Levis","Capital Federal","Argentina","-34.597439","-58.449742",1
"Levis","Capital Federal","Argentina","-34.598871","-58.422004",1
"Levis","Capital Federal","Argentina","-34.604906","-58.477568",1
"Levis","Capital Federal","Argentina","-34.618758","-58.481827",1
"Levis","Capital Federal","Argentina","-34.627425","-58.510925",1
"Levis","Carson","United States","45.7836","-121.86828",1
"Levis","Carthage","United States","37.176447","-94.31022279999999",1
"Levis","Casablanca","Morocco","33.54495","-7.66424",1
"Levis","Casablanca","Morocco","33.60635","-7.53892",1
"Levis","Casais Lousada","Portugal","41.26621","-8.31503",1
"Levis","Caseros","Argentina","-34.612186","-58.561708",1
"Levis","Castel D'Ario","Italy","45.18004","10.97516",1
"Levis","Changshu","China","31.61261","120.84656",1
"Levis","Changshu","China","31.66102","119.92223",1
"Levis","Changshu","China","36.403171","113.199492",1
"Levis","Changshu","China","43.909657","125.324255",1
"Levis","Changzhou","China","31.72437","120.02375",1
"Levis","Changzhou","China","31.7582","119.969",1
"Levis","Changzhou","China","31.84174","119.94409",1
"Levis","Changzhou","China","31.84566","119.95724",1
"Levis","Changzhou","China","31.9059","119.78883",1
"Levis","Chennai","India","12.92242","80.14639",1
"Levis","Chennai","India","13.06276","80.26557",1
"Levis","Chennai","India","13.0766857","80.1549665",1
"Levis","Chennai","India","13.1296","80.21607",1
"Levis","Chennai ","India","13.10294","80.16741",1
"Levis","Chikkaballapura District","India","13.43577","77.73158",1
"Levis","Chittagong","Bangladesh","22.330391","91.82517999999999",3
"Levis","Chittagong","Bangladesh","22.33055","91.79411",1
"Levis","Choloma","Honduras","19.08261","-103.86902",1
"Levis","Cologna Veneta ( Vr)","Italy","45.3173","11.37462",1
"Levis","Commerce","United States","34.0005691","-118.1597929",1
"Levis","Commerce","United States","34.20951","-83.47707",1
"Levis","Compton","United States","37.74493","-83.57845",1
"Levis","Corropoli","Italy","42.81171","13.8571",1
"Levis","Corropoli","Italy","42.8180093","13.8123121",1
"Levis","Cu Chi Dist","Vietnam","10.8230989","106.6296638",1
"Levis","Cuautitlan Izcalli","Mexico","19.70017","-99.19841",1
"Levis","Cuencame","Mexico","24.8621","-103.70002",1
"Levis","Częstochowa","Poland","50.798625","19.114142",1
"Levis","Dali","Taiwan","24.1199013","120.688928",1
"Levis","Dalian","China","38.85121","121.26207",1
"Levis","Dalian  ","China","38.95206","121.52538",1
"Levis","Danyang","China","32.0184749","119.6144517",1
"Levis","Danyang ","China","32.537931","113.622032",1
"Levis","Dehradun","India","30.32331","78.04564",1
"Levis","Deokjin Gu","South Korea","35.85694","127.08023",1
"Levis","Dhaka","Bangladesh","23.80474","90.37659",1
"Levis","Dhaka","Bangladesh","23.83289","90.25908",1
"Levis","Di An","Vietnam","10.90071","106.7649",1
"Levis","Dongguan","China","21.672507","111.522805",1
"Levis","Dongguan","China","22.68661","114.16841",1
"Levis","Dongguan","China","22.815629","113.684523",1
"Levis","Dongguan","China","22.8163","113.67601",1
"Levis","Dongguan","China","22.89223","113.99741",1
"Levis","Dongguan","China","22.9272","113.63475",1
"Levis","Dongguan","China","22.93991","113.84812",1
"Levis","Dongguan","China","22.960399","114.057256",1
"Levis","Dongguan","China","22.978353","114.018549",3
"Levis","Dongguan","China","22.98006","114.00817",1
"Levis","Dongguan","China","22.992336","113.885401",1
"Levis","Dongguan","China","23.01066","113.84066",1
"Levis","Dongguan","China","23.020536","113.751765",4
"Levis","Dongguan","China","23.027912","113.782711",2
"Levis","Dongguan","China","23.03636","113.62296",1
"Levis","Dongguan","China","23.045136","113.754463",1
"Levis","Dongguan","China","23.05435","113.72226",1
"Levis","Dongguan","China","23.0804339","113.8153872",1
"Levis","Dongguan","China","23.08868","113.94516",1
"Levis","Dongguan","China","44.412259","123.850485",2
"Levis","Dongguan ","China","21.672507","111.522805",1
"Levis","Dongguan ","China","22.81069","114.10313",1
"Levis","Dongguan ","China","23.0444","113.71",1
"Levis","Dongguan ","China","23.09253","113.85207",1
"Levis","Dongguan ","China","24.64202","46.73954",1
"Levis","Dumbravita, Timisoara","Romania","45.82071","21.21887",1
"Levis","Dummalasooriya","Sri Lanka","7.49395","79.91034",1
"Levis","El Paso","United States","31.7587198","-106.4869314",1
"Levis","El Pilar","Mexico","19.45091","-99.16445",1
"Levis","Embilipitiya","Sri Lanka","6.32511","80.85432",1
"Levis","Faisalabad","Pakistan","31.52852","73.22742",1
"Levis","Falerone","Italy","43.10125","13.44493",1
"Levis","Felgueiras","Portugal","41.3346","-8.18804",1
"Levis","Felgueiras","Portugal","41.34733","-8.26561",1
"Levis","Felgueiras","Portugal","41.35791","-8.21553",1
"Levis","Felgueiras","Portugal","41.3616592","-8.2434935",1
"Levis","Felgueiras","Portugal","41.37334","-8.25005",1
"Levis","Felgueiras","Portugal","41.38685","-8.1658",1
"Levis","Florida Oeste","Argentina","-34.5425221","-58.51990439999999",1
"Levis","Fornos ‐ Santa Maria Da Feira","Portugal","40.91151","-8.525557",1
"Levis","Foshan","China","23.11281","113.12288",1
"Levis","Foshan","China","23.14107","113.00907",1
"Levis","Foshan","China","23.188877","113.155629",1
"Levis","Fukui","Japan","35.72228","139.7582",1
"Levis","Fukuyama","Japan","31.59844","130.7992",1
"Levis","Fuqing","China","31.62365","120.31117",1
"Levis","Fuqing","China","33.368724","115.854663",1
"Levis","Fuzhou","China","26.0237","119.33",1
"Levis","Galnewa","Sri Lanka","8.04465","80.44295",1
"Levis","Gazipur","Bangladesh","23.9917345","90.4195876",1
"Levis","Gazipur","Bangladesh","24.02368","90.28209",1
"Levis","Gazipur","Bangladesh","26.91943","75.8235",1
"Levis","Gempol, Pasuruan","Indonesia","-7.61615","112.71114",1
"Levis","Gomez Palacio","Mexico","25.566617","-103.504883",1
"Levis","Gowribidanur,  Gowribidanur Taluk, ","India","13.61023","77.5114",1
"Levis","Gran Buenos Aires Villa Maipu Partido De ","Argentina","-34.624165","-58.399171",1
"Levis","Granada","Nicaragua","37.153262","-3.603842",1
"Levis","Grottammare","Italy","42.98175","13.82845",1
"Levis","Guangzhou","China","22.89011","113.33029",1
"Levis","Guangzhou","China","22.98185","113.47267",1
"Levis","Guangzhou","China","23.129163","113.264435",1
"Levis","Guangzhou","China","23.2948741","113.3545085",1
"Levis","Guangzhou","China","23.46306","113.1609",1
"Levis","Guangzhou","China","23.46315","113.17081",1
"Levis","Guatemala","Guatemala","14.7401","-90.34271",1
"Levis","Guimaraes","Portugal","41.44908","-8.37458",1
"Levis","Gurgaon","India","28.43671","77.00377",1
"Levis","Gwangju","South Korea","36.33449","127.43731",1
"Levis","Haedo","Argentina","33.814772","-118.379276",1
"Levis","Hai Duong","Vietnam","20.94776","106.32297",1
"Levis","Hai Phong","Vietnam","20.86167","106.68183",1
"Levis","Haimen","China","31.8792667","121.1731951",1
"Levis","Haining","China","35.29979","116.48446",1
"Levis","Haining ","China","30.51066399999999","120.680748",1
"Levis","Haiyang","China","36.7926179","121.2044756",1
"Levis","Hangzhou","China","30.274089","120.155069",2
"Levis","Hangzhou","China","30.38257","119.87539",1
"Levis","Hangzhou  ","China","30.135546","120.118302",1
"Levis","Hanoi","Vietnam","21.00984","105.79985",1
"Levis","Hassan","India","13.00573","76.09975",1
"Levis","Heshan","China","23.393094","114.849765",1
"Levis","Heshan ","China","29.203651","103.628248",1
"Levis","Heyuan","China","32.429133","114.612581",1
"Levis","Heyuan","China","36.003405","106.287789",1
"Levis","Heyuan ","China","23.439679","115.088977",1
"Levis","Hiratsuka","Japan","35.335488","139.3493679",1
"Levis","Hiratsuka","Japan","35.3478703","139.3641356",1
"Levis","Ho Chi Minh","Vietnam","24.66896","46.71846",1
"Levis","Hochiminh","Vietnam","22.1639","111.79123",1
"Levis","Homagama","Sri Lanka","6.83128","79.99953",1
"Levis","Huai An","China","32.804792","116.885125",1
"Levis","Huai'An","China","33.00238","118.9945",1
"Levis","Huizhou","China","22.721672","114.943942",1
"Levis","Huizhou","China","22.849538","114.329055",1
"Levis","Huizhou","China","23.173161","114.289706",1
"Levis","Huizhou","China","30.736529","117.022431",1
"Levis","Hung Yen","Vietnam","20.67224","106.04559",1
"Levis","Huntington Beach","United States","33.660297","-117.9992265",1
"Levis","Huntington Park","United States","40.830839","-73.365733",1
"Levis","Ibara","Japan","34.578565","133.4241131",1
"Levis","Iida","Japan","35.4639578","137.7563952",1
"Levis","Ilopango","El Salvador","13.7","-89.1166667",1
"Levis","Inchonshi","South Korea","37.566535","126.9779692",1
"Levis","Ipoh","Malaysia","5.5436","102.75451",1
"Levis","Ipoh","Malaysia","6.15242","102.26689",1
"Levis","Istanbul","Turkey","40.90086","29.36755",1
"Levis","Istanbul","Turkey","40.96988","28.80033",1
"Levis","Istanbul","Turkey","40.98963","28.714331",1
"Levis","Istanbul","Turkey","41.00524","28.665193",1
"Levis","Istanbul","Turkey","41.006048","28.798402",1
"Levis","Istanbul","Turkey","41.0143","28.69349",1
"Levis","Istanbul","Turkey","41.01461","28.8275",1
"Levis","Istanbul","Turkey","41.020658","28.821106",1
"Levis","Istanbul","Turkey","41.06641","28.66345",1
"Levis","Istanbul","Turkey","41.187788","28.742163",1
"Levis","Ja‐Ela","Sri Lanka","7.0916","79.90204",1
"Levis","Jaipur","India","26.77963","75.82668",1
"Levis","Jeonju","South Korea","35.8242238","127.1479532",2
"Levis","Jeonju‐Si","South Korea","35.8741641","127.087439",1
"Levis","Jiangyin","China","21.937971","112.656467",1
"Levis","Jiangyin","China","28.763409","105.109736",1
"Levis","Jiashan","China","42.05049","126.58695",1
"Levis","Jiaxing","China","30.52537","120.94576",1
"Levis","Jieyang","China","23.561081","116.29288",1
"Levis","Jilotepec","Mexico","19.953163","-99.539248",1
"Levis","Jinjiang","China","26.887871","100.23588",1
"Levis","Jinjiang","China","31.5909","120.28979",1
"Levis","Jinjiang","China","34.724375","103.944537",1
"Levis","Jintan","China","27.154689","115.046429",1
"Levis","Jintan","China","31.723248","119.597897",1
"Levis","Jintan","China","36.85004","117.21053",1
"Levis","Jintan ","China","36.009345","112.630654",1
"Levis","Jungnang‐Gu","South Korea","37.6022258","127.1091554",1
"Levis","Jurong","China","39.906","116.3941",1
"Levis","Kafr El Dwar","Egypt","30.06331","31.34478",1
"Levis","Kahathuduwa","Sri Lanka","6.74187","79.94737",1
"Levis","Kami","Japan","33.6037185","133.6860033",1
"Levis","Kandal","Cambodia","11.4872553","104.8972759",1
"Levis","Karabük","Turkey","41.24595","32.67734",1
"Levis","Karachi","Pakistan","24.8398818","67.1164616",1
"Levis","Karachi","Pakistan","24.92671","67.03437",1
"Levis","Karachi ","Pakistan","24.8466615","67.14306859999999",1
"Levis","Katunayake","Sri Lanka","7.12904","79.87179",1
"Levis","Ksar Hellal","Tunisia","35.64095","10.88093",1
"Levis","Kunshan","China","22.339806","114.207038",1
"Levis","Kurashiki","Japan","34.5850134","133.7720841",1
"Levis","Kurihara","Japan","38.7714841","141.133453",1
"Levis","Kuruwita","Sri Lanka","6.93197","79.84557",1
"Levis","Kyeyang‐Ku","South Korea","37.557191","126.947492",1
"Levis","Kyongsangnamdo","South Korea","35.1795543","129.0756416",1
"Levis","La Estrella","Columbia","6.154738","-75.627024",1
"Levis","La Vega","Dominican Republic","19.26326","-70.46283",1
"Levis","Lagares","Portugal","41.6438","-8.39061",1
"Levis","Lahore","Pakistan","31.4301164","74.17921009999999",1
"Levis","Lahore","Pakistan","31.478775","74.3766411",1
"Levis","Lahore","Pakistan","31.545","74.3407",1
"Levis","Lahore","Pakistan","31.54505","74.340683",1
"Levis","Lahore","Pakistan","31.55604","74.32595",1
"Levis","Lahore ","Pakistan","24.71655","46.6892",1
"Levis","Lanús Oeste","Argentina","-34.682943","-58.437272",1
"Levis","Leon","Mexico","21.086703","-101.623336",1
"Levis","Leon","Mexico","21.104262","-101.628932",1
"Levis","Leon","Mexico","21.10695","-101.58067",1
"Levis","Leon","Mexico","21.11335","-101.66767",1
"Levis","Lerdo","Mexico","25.53825","-103.54198",1
"Levis","Lijó / Barcelos","Portugal","41.55552","-8.59861",1
"Levis","Los Angeles","United States","-37.4672","-72.3265",1
"Levis","Los Angeles","United States","-37.470862","-72.331525",1
"Levis","Los Angeles","United States","33.75724","-118.39042",3
"Levis","Luc Nam","Vietnam","34.637052","109.247744",1
"Levis","Ludhiana,","India","30.7639276","76.0949818",1
"Levis","Luringacho Chosica","Peru","-11.9876717","-76.89808",1
"Levis","Macao","Macau","22.144907","113.5676",1
"Levis","Mahabage","Sri Lanka","7.02098","79.90425",1
"Levis","Maharagama","Sri Lanka","7.34314","80.12553",2
"Levis","Mahdia","Tunisia","35.50161","11.04905",1
"Levis","Managua","Nicaragua","12.14959","-86.21306",1
"Levis","Maseru","Lesotho","-29.34119","27.4608",2
"Levis","Matanza","Dominican Republic","18.24212","-70.41771",2
"Levis","Matele","Sri Lanka","7.71792","80.78631",1
"Levis","Medellin","Columbia","6.259934599999999","-75.6108952",1
"Levis","Medellin","Columbia","6.293716","-75.561165",1
"Levis","Medellín","Columbia","6.214978","-75.581445",1
"Levis","Medellín","Columbia","6.235925","-75.575137",1
"Levis","Medellín","Columbia","6.253454","-75.558367",1
"Levis","Medolla","Italy","44.82501","11.03889",1
"Levis","Meixomil","Portugal","41.28755","-8.39023",1
"Levis","Meixomil","Portugal","41.29005799999999","-8.3945888",1
"Levis","Meoqui","Mexico","28.7086845","-106.0990781",1
"Levis","Mercatello Sul Metauro","Italy","43.6373511","12.3234816",1
"Levis","Merida","Mexico","19.556879","-96.927777",1
"Levis","Mexico","Mexico","19.403774","-99.061604",1
"Levis","Minhang","China","31.112842","121.381672",1
"Levis","Mogliano","Italy","43.18761","13.49139",1
"Levis","Mohali","India","30.65864","76.80469",1
"Levis","Mohali","India","30.7104586","76.7033471",1
"Levis","Momchilgrad","Bulgaria","41.53018","25.40406",1
"Levis","Montevideo","Uruguay","-34.87376","-56.20409",1
"Levis","Muang","Thailand","13.7583","100.5011",1
"Levis","Muang","Thailand","45.46825","9.12995",1
"Levis","Munro","Argentina","-34.6087","-58.392",1
"Levis","N.T.","Hong Kong","22.368668","114.113205",1
"Levis","Nairobi","Kenya","-1.24501","36.86719",1
"Levis","Nam Dinh","Vietnam","24.64202","46.73954",1
"Levis","Nanjing","China","31.887336","118.833348",1
"Levis","Nantong","China","22.256058","108.676459",1
"Levis","Nantong","China","31.9794","120.89374",1
"Levis","Nantong","China","31.980175","120.894339",1
"Levis","Narayangonj","Bangladesh","23.6315743","90.4974359",1
"Levis","Nazareno","Mexico","19.162154","-96.140557",1
"Levis","Ningbo","China","29.960825","121.536701",1
"Levis","Ninh Binh","Vietnam","28.11294","120.98327",1
"Levis","Nittambuwa","Sri Lanka","7.29504","80.63868",1
"Levis","Nottingham","United Kingdom","52.93989","-1.17722",1
"Levis","Novo Hambugo","Brazil","-29.6858517","-51.14190929999999",1
"Levis","Nugegoda","Sri Lanka","6.63205","79.95933",1
"Levis","Obour City","Egypt","30.0444196","31.2357116",1
"Levis","Olavarría","Argentina","-37.47424","-61.91652",1
"Levis","Onomichi","Japan","34.3063382","133.1058281",1
"Levis","Osaki","Japan","38.5284242","140.9461637",1
